# Vx    Vy    w    Cx    Cy
-1.796719043739595512e-01 1.043416906966353613e-01 1.676373488812920448e-02 1.649605517647913757e+02 5.328643110894330448e+02
-2.287607423863866618e-01 1.605946175332034487e-01 1.638151618714445840e-02 1.691845476047423631e+02 5.430044908330689850e+02
-1.122822041547703875e-01 1.182035879177753962e-01 1.614635605366369908e-02 1.638628983388207701e+02 5.363974317184427036e+02
-1.676382733981297557e-01 1.899304507302818912e-01 1.631688729682713099e-02 1.683610143241491244e+02 5.358504940826740039e+02
-1.103260360960356262e-01 2.565804403936149947e-01 1.617828473920160728e-02 1.686291275063710771e+02 5.408034033452453286e+02
-1.157316281137917707e-01 1.759146472409076345e-01 1.619683269341910120e-02 1.654075888199269571e+02 5.335411622470356861e+02
-8.554902745387067469e-04 8.844807352627412356e-02 1.612220199916875735e-02 1.604123912979264333e+02 5.306593272787388287e+02
-9.742805886515402969e-03 5.132935260253191495e-02 1.602034072500063341e-02 1.624075494931825858e+02 5.273462226010180984e+02
6.194891171897175426e-03 3.974679467583101117e-02 1.591204359395057694e-02 1.600016289974768142e+02 5.327374011278924399e+02
6.918888030375067687e-03 6.645706581842576732e-02 1.578732677896415790e-02 1.628897680217706068e+02 5.306958245616648355e+02
2.800649880129527786e-02 1.727047183665632868e-01 1.539719847835366306e-02 1.705133329569232501e+02 5.335950032613693566e+02
1.911661456650422947e-02 2.284577411963851362e-02 1.536138288275169447e-02 1.600809905620445761e+02 5.332841832924368646e+02
-1.845277321942541751e-02 9.788853801411319389e-03 1.534621960420156153e-02 1.668603489311235819e+02 5.360211198970079067e+02
-2.620982329832814012e-02 1.955558959975981642e-02 1.525672829153824385e-02 1.600123254384787970e+02 5.340315754337312910e+02
1.378593809568984425e-02 -1.458158964497527008e-02 1.512138218343212978e-02 1.686925835201629980e+02 5.372309313925004517e+02
9.990759969518580100e-03 -3.161851694871881807e-02 1.527221681987966061e-02 1.650116110764517430e+02 5.351855689570173809e+02
1.302453888121109064e-02 -2.295145963341527207e-02 1.500819215984485616e-02 1.678474934899144273e+02 5.319876230633251453e+02
1.269964911317832991e-02 -8.842430945900212405e-03 1.483407310625147087e-02 1.684933807572816136e+02 5.324795947221697361e+02
-6.002391314655910332e-02 -1.980803557791008251e-01 1.486328281787031164e-02 1.607257910882719898e+02 5.393967588160282958e+02
-5.424203543716862863e-02 -7.834002580604816635e-02 1.479994220076953117e-02 1.627133325849416963e+02 5.361398577990200920e+02
-1.630720231100817319e-01 -1.737217176468213997e-01 1.421842241300697897e-02 1.565624507192834756e+02 5.485484534843599249e+02
-1.682425485969616663e-01 -3.226216185375688772e-01 1.444136439366452279e-02 1.513985836688300139e+02 5.463901042118701525e+02
-1.710201042068058286e-01 -1.208083290705083551e-01 1.410546064842553918e-02 1.536634505610509791e+02 5.497386802846760929e+02
-8.808739300294525509e-02 -1.920796175718136878e-01 1.401100431276112480e-02 1.487667328682518360e+02 5.489143428400590210e+02
-7.992317448744376551e-02 -1.239592809232860776e-01 1.438684961292218539e-02 1.567995410379650707e+02 5.372216923673166775e+02
-1.269025112008920764e-01 -2.296373866706042932e-01 1.439812836355349943e-02 1.543906520230976867e+02 5.437538596530542918e+02
-1.778484186998176286e-01 -2.140792335367767696e-01 1.461797023748889757e-02 1.584661850448858331e+02 5.396595080611788262e+02
-1.113660137628629393e-01 -1.505209140907250442e-01 1.445030939030069253e-02 1.592212177150744878e+02 5.389489363734467133e+02
-1.108088526349292752e-01 -1.713789640798576708e-01 1.419202745208415599e-02 1.621064688436392203e+02 5.436284217794081997e+02
-7.365349704778369200e-02 -3.095534557739560988e-01 1.465235271767540391e-02 1.510753486742560199e+02 5.313622672837176424e+02
-1.033431945912649530e-01 -1.295727981557096287e-01 1.433367363233144752e-02 1.554927733785409316e+02 5.367979565389629215e+02
-1.229094407946585699e-01 -2.221452603928749936e-01 1.402512918365088172e-02 1.567137234012201077e+02 5.485567381980248456e+02
-8.046703894168989735e-02 -8.511019485692576658e-02 1.447201779827246050e-02 1.631227813028557421e+02 5.309145966949868125e+02
-1.391827581463329633e-01 -2.828423758076223926e-01 1.423636097945339511e-02 1.511541190329789117e+02 5.424128078455599962e+02
-1.899850786051082152e-01 -1.531115082259307814e-01 1.399055062069128746e-02 1.611166193218219291e+02 5.516852435833606023e+02
-9.413392968833420027e-02 -1.277166807633883794e-01 1.428607260712168314e-02 1.614043197433284433e+02 5.377935521243297217e+02
-1.786449695022803152e-01 -3.122531739067155865e-01 1.403224165611844862e-02 1.496214097598602848e+02 5.455793410318552787e+02
-1.376073281654804081e-01 -1.419967668314008891e-01 1.434245793796943766e-02 1.618637773908951942e+02 5.351528373719962701e+02
-1.914690555707440345e-01 -2.786102160621331536e-01 1.423006412110189647e-02 1.500773637991771352e+02 5.460955518322929265e+02
-1.380502064601234202e-01 -2.294509864489319428e-01 1.385729114919196335e-02 1.577886879681999233e+02 5.489330193675940563e+02
-1.733531180558995910e-01 -2.206763182184093564e-01 1.418632887197436056e-02 1.542861977377806397e+02 5.444394369370126014e+02
-9.544048771169193202e-02 -1.602596683322441984e-01 1.405200062681063143e-02 1.619361247619491166e+02 5.416270088139618792e+02
-1.320291416955628183e-01 -3.373526308213765090e-01 1.404772700603092866e-02 1.520699577071166289e+02 5.415795664671124996e+02
-9.475371605972728040e-02 -4.122174069468948626e-02 1.446936116652814200e-02 1.650740036548493492e+02 5.317938241464637485e+02
-1.572714523398950071e-01 -2.108537654500447778e-01 1.404676688055350557e-02 1.521348884330113833e+02 5.474724198801518469e+02
-1.270877072375504735e-01 -2.157622500275851174e-01 1.430372487528938988e-02 1.529447632297134589e+02 5.413721907985767530e+02
-1.106505133857459966e-01 -7.458726411808999646e-02 1.432605167620854165e-02 1.546319987288457867e+02 5.415534577104577920e+02
-2.349643217624271252e-01 -1.594605606441998613e-01 1.386094477622596896e-02 1.543516950909620391e+02 5.529044718253948076e+02
-6.383714926627236108e-02 1.324451201827541238e-02 1.470249421898983493e-02 1.599064118418671114e+02 5.346292226998920114e+02
-1.057289797872848075e-01 -7.743083091693821196e-02 1.440308200366815367e-02 1.588578217893313251e+02 5.382471669881763319e+02
-1.592997798497650108e-01 -5.983101662507188390e-02 1.475781534327767590e-02 1.593836942501414740e+02 5.357059014444187142e+02
-2.620434454364655164e-01 -1.415715505187050693e-01 1.393452630324070948e-02 1.540432797777962719e+02 5.588882154946857099e+02
-1.379976086856732620e-01 -1.089126060517816436e-01 1.509080402251869457e-02 1.580547884728051145e+02 5.337095792967281795e+02
-2.355163491069436899e-01 -1.697697417164460432e-01 1.446816112278880365e-02 1.519058349243497901e+02 5.467100529445100392e+02
-2.294751279193057714e-01 4.179954771752055430e-04 1.499686270188835789e-02 1.593140651293520591e+02 5.368233602110024094e+02
-2.485466216473495304e-01 1.654078656670873726e-03 1.484877316238851844e-02 1.577813548337786358e+02 5.397156146938806387e+02
-2.468550387882705588e-01 1.833700378139203717e-03 1.505537328336677659e-02 1.568065756226553731e+02 5.397514329194059428e+02
-2.263944916373437644e-01 -4.306334584825576711e-02 1.521861590153455145e-02 1.557976183205321377e+02 5.367345245944717362e+02
-1.685954696998256397e-01 -1.434509984450442754e-01 1.511589772743773125e-02 1.529233605535438016e+02 5.362790176341640063e+02
-2.513899293501680177e-01 -1.417043995492100750e-01 1.547832365082204946e-02 1.553955477379012962e+02 5.305192089301655187e+02
-2.899353466558294845e-01 -1.324722793776600405e-01 1.529541590245143620e-02 1.547573964667822395e+02 5.373949243988146236e+02
-3.246823068535419909e-01 -8.182347162767104887e-02 1.519304971590697446e-02 1.559979606721460925e+02 5.397428955683883487e+02
-3.141182038584681702e-01 -4.020317216552599104e-02 1.534339357822957738e-02 1.545020356467335887e+02 5.361433504561655354e+02
-2.596731272695901316e-01 8.216180862882352387e-03 1.538604859587207156e-02 1.580231248927117349e+02 5.428895208814494708e+02
-2.145132543136059333e-01 -1.482720654375310233e-02 1.590576813403452722e-02 1.548587639860441811e+02 5.298104403133102096e+02
-3.045989321436645136e-01 -2.340790388325258986e-02 1.597389191431987376e-02 1.508076429333901274e+02 5.343855987920943562e+02
-2.233752313809425905e-01 2.205197071980893875e-02 1.593948696225889333e-02 1.564455663864860924e+02 5.317547307321683547e+02
-3.240873217103878434e-01 1.974099291924210145e-02 1.594475654227224190e-02 1.540538823421824475e+02 5.381989546810305001e+02
-2.423347690548513511e-01 2.511686210653484193e-03 1.625063932883230589e-02 1.540892575982382482e+02 5.340243511193526729e+02
-2.229832187772030905e-01 1.412981290605420590e-02 1.617633232203543464e-02 1.508735141312713779e+02 5.356573264231496978e+02
-1.970912669379203397e-01 -7.722896427547561518e-03 1.634317883708123059e-02 1.529630636927802527e+02 5.344731561862812441e+02
-2.232124306667026825e-01 1.266533669927357580e-02 1.641931556664191424e-02 1.511749740874736005e+02 5.383570848559844535e+02
-1.628868359703944946e-01 1.745752089245357352e-02 1.665370916783782615e-02 1.549674472454993293e+02 5.298206261373386496e+02
-1.322931774810008621e-01 3.449895646725349707e-02 1.633445288501880407e-02 1.529714085766338769e+02 5.389412018348390347e+02
-8.972293986273498223e-02 1.044671469187468255e-01 1.661681420243328253e-02 1.559204467534691219e+02 5.416064060736931651e+02
-4.504402659824766064e-02 1.335490528498680662e-01 1.671132654657685873e-02 1.572903295398796786e+02 5.380135600393531377e+02
-4.822657028008549285e-02 2.111423391468872091e-01 1.721844140488692013e-02 1.643186596774443444e+02 5.295623315454232625e+02
-1.436074307231977321e-01 1.201411075167890391e-01 1.699839779776650406e-02 1.573081679933978307e+02 5.419986094803173273e+02
-8.705995593316158410e-02 1.159451910324271751e-01 1.725856967700615738e-02 1.568153777573544119e+02 5.349647302907535504e+02
-8.758096599355216783e-02 1.136495838407025893e-01 1.747024143165190613e-02 1.541720430365780032e+02 5.343350464248032949e+02
-7.109133629651256947e-02 1.509461567676510518e-01 1.733305401845047083e-02 1.566275651387228720e+02 5.347324040322736209e+02
-9.932674789846929198e-02 1.328910670581205933e-01 1.760786977741430823e-02 1.555520182849180060e+02 5.352214163599884387e+02
-1.353524944913011008e-01 9.026037619712190541e-02 1.761618447269666307e-02 1.557436963002057269e+02 5.348945766893244809e+02
-1.204030131362532341e-01 2.254035014926867031e-01 1.803410097235313286e-02 1.594573432627757938e+02 5.351165569000983169e+02
-1.122630235788369818e-01 2.002331603625014389e-01 1.773829052620079158e-02 1.592006558293997784e+02 5.431880373834254669e+02
-1.347855049803812211e-01 1.372823840673720319e-01 1.832038824653562867e-02 1.584719415498088040e+02 5.353216978068630851e+02
-8.397016031715133499e-02 1.520707708395717672e-01 1.827813691067242327e-02 1.595454263611058821e+02 5.341021945745803805e+02
-1.663613043527971125e-01 1.989462412476922792e-01 1.821010989406286404e-02 1.622321325620935113e+02 5.408046182953805783e+02
-3.863463537651518759e-02 2.942844519879413145e-02 1.852003252819034093e-02 1.548770577300111881e+02 5.352933659867824190e+02
-1.749406057801836389e-01 5.588455201508185644e-02 1.869357864622578011e-02 1.554073709221816841e+02 5.413343249361787457e+02
-1.242849868728827245e-01 3.497944184721784450e-02 1.853787693550332585e-02 1.534367064737184307e+02 5.408540942429971210e+02
-1.898824285799067257e-01 9.521940237190361367e-02 1.864707434064305502e-02 1.549765019364575380e+02 5.480058942068706074e+02
-1.947589817711646298e-01 6.561919705617776100e-02 1.906074972020904354e-02 1.506314365318791317e+02 5.422482639348637576e+02
-1.666401684422769702e-01 1.730943424448567747e-01 1.845082177400843293e-02 1.480252187617699349e+02 5.503244066741227698e+02
-5.010300478241127425e-02 2.435090294901970029e-02 1.946106801898127292e-02 1.488383207302654228e+02 5.359866210991486923e+02
-7.630269801776173866e-02 4.177978196974414804e-02 1.920367612555388612e-02 1.452844519504913023e+02 5.419439717032535100e+02
-1.308549471844081512e-02 2.425893848041054540e-02 2.003207174999371148e-02 1.591494379742577507e+02 5.341088972487943920e+02
-9.212843248182456257e-02 -3.008215461829832904e-02 2.014218847755876868e-02 1.557029880403398465e+02 5.364373550883663029e+02
-2.700886810870289576e-02 -3.634368909074469495e-02 2.038469249682491394e-02 1.552878032388119891e+02 5.335090546757614902e+02
5.955101884440002109e-03 -3.498347888120065252e-02 2.043910334877086302e-02 1.573745845438302240e+02 5.374389425103909161e+02
8.820172167553533282e-02 -1.763590374352905438e-03 2.047449843868211217e-02 1.572393820302477820e+02 5.391485403471100426e+02
6.332217388749965259e-02 -2.761376478478286961e-02 2.055408244311767232e-02 1.574752987498779362e+02 5.373147567746245841e+02
8.719328693558675569e-02 9.912120136170524468e-03 2.061385566948241779e-02 1.590406578037398049e+02 5.309557189893206441e+02
6.060153216053823511e-02 -8.845022472272404471e-03 2.071298409243329045e-02 1.572558974519466517e+02 5.391920401648131929e+02
7.625313420849678947e-02 -7.036689191054918899e-03 2.089363803614614074e-02 1.563214011045018879e+02 5.380793957781179415e+02
6.129534167828806779e-02 5.495339584327676649e-03 2.087062554665656058e-02 1.576601004376451556e+02 5.386876847254677614e+02
7.927668430863403504e-02 -4.279272338047546143e-02 2.119544703821231099e-02 1.568951357433343219e+02 5.336309663994103403e+02
1.091654682242274195e-02 -7.913040165126293546e-02 2.096174776900350603e-02 1.571430519239012540e+02 5.376094975140870247e+02
8.603182209175537498e-02 -1.180907790500919236e-01 2.170063563703014328e-02 1.558622238420043118e+02 5.341605354036736344e+02
7.908227200230250054e-02 -2.407485179752951732e-01 2.174912683504169955e-02 1.518904723554932161e+02 5.374587131213256725e+02
5.130351136008667184e-02 -1.915251351731299678e-01 2.207853539492985254e-02 1.561508208543291403e+02 5.397503826019612916e+02
2.107073337210001521e-02 -2.132091428449681692e-01 2.246698495261777173e-02 1.572989556522580585e+02 5.342857776049090717e+02
2.601561622035732883e-03 -1.470729860491892527e-01 2.233909455587632445e-02 1.593384214520743853e+02 5.371022220748051268e+02
4.190834017293920688e-02 -1.922240083294701474e-01 2.338613555002816771e-02 1.596523900247076426e+02 5.324325051510079447e+02
8.248132470812445660e-02 -3.733388160399789824e-01 2.276605136678913968e-02 1.517168636458360709e+02 5.300582435826540859e+02
-2.902527451484089582e-02 -2.375586019499597301e-01 2.374771729339997944e-02 1.552964094972322755e+02 5.339159076362791438e+02
4.029687378555130151e-02 -2.917146956589986018e-01 2.396973826945094158e-02 1.495953317632805408e+02 5.272429455126256244e+02
2.308840437640849799e-02 -3.405294786561788301e-01 2.418860722573765512e-02 1.494570491174619349e+02 5.318847098319688484e+02
-2.848679868807272100e-02 -1.764563954130805856e-01 2.409810810509099149e-02 1.579945123253735915e+02 5.341924793904976241e+02
1.536889890941661903e-02 -3.273916871928271854e-01 2.406556822402037416e-02 1.483205855838783975e+02 5.324631887628038385e+02
5.549924653340681385e-02 -9.480619763331109284e-02 2.445379841987394345e-02 1.599310033981347772e+02 5.328079860333290299e+02
3.725323631023760157e-02 -2.607360410409210183e-01 2.408724026399771193e-02 1.517159860539260876e+02 5.308841179730055728e+02
9.285354652315160051e-02 -1.523331437581229852e-01 2.423711028216787508e-02 1.571714599100394594e+02 5.319170293483952037e+02
7.428004096636295350e-02 -1.665525179226496899e-01 2.478040114715150330e-02 1.540309766264352049e+02 5.292010397165271343e+02
8.760076315963653826e-02 -3.394914389684072775e-01 2.459600991656215110e-02 1.496370292153482069e+02 5.294848749929515179e+02
5.215341648011694725e-02 -1.587448294252186698e-01 2.473512150119146907e-02 1.557206318796704920e+02 5.307588806345501098e+02
6.470970905505286919e-02 -3.244844522826175748e-01 2.525129299633745855e-02 1.535648122120355765e+02 5.316631167011257730e+02
5.426534219688987359e-02 -1.959950646864898061e-01 2.613520460246112481e-02 1.586342027542596895e+02 5.318888176272550936e+02
6.804125232523201838e-02 -2.647131528627270081e-01 2.600488720810284482e-02 1.551510367274908901e+02 5.283838391629482203e+02
1.706654436756775695e-02 -2.476078872884169557e-01 2.611205639104392448e-02 1.536624925551254535e+02 5.275264842290108618e+02
1.189291772824050374e-02 -2.345795866568630983e-01 2.704217452516707171e-02 1.543042809690235799e+02 5.269069927359389567e+02
1.330595817775097160e-02 -7.218717846788798298e-02 2.672513708011614933e-02 1.620565220494160315e+02 5.291928518302416933e+02
2.755414324759081560e-02 -2.897691270456973500e-01 2.640444225468107850e-02 1.549080475159416608e+02 5.278505529404629897e+02
-6.081062761445100301e-02 -3.033021085870342137e-01 2.678573777547031687e-02 1.588967934762156915e+02 5.312255687533743185e+02
-6.764532234222481177e-02 -2.837549520471211451e-01 2.592278594814364720e-02 1.493520333978840142e+02 5.342450388522162257e+02
1.485018158404678365e-02 -1.787053198723582148e-01 2.493941570043156988e-02 1.423606878142471999e+02 5.488697333615126581e+02
-9.705028122515534095e-02 -3.453229281227195302e-01 2.492303598746867591e-02 1.313212664823844875e+02 5.474549687602659560e+02
-1.583219061023162233e-01 -3.276139686063052059e-01 2.582514140419202298e-02 1.225565119355648136e+02 5.520226566580163308e+02
-1.250428026916998170e-01 -3.357327877321769072e-01 2.462590888218596508e-02 1.222306447820920141e+02 5.496807457372905219e+02
-1.040943450821765065e-01 -3.466206147761181633e-01 2.661578798400341186e-02 1.449858978792769619e+02 5.347808597515445399e+02
-1.569813620648985997e-01 -3.478168993648664276e-01 2.766149400049060236e-02 1.552982223291383548e+02 5.308183963864685211e+02
-1.099516627744027419e-01 -3.119620602727640746e-01 2.773631398491259795e-02 1.541144157152227478e+02 5.258853103443696000e+02
-1.682427215425759959e-01 -2.941424972262215998e-01 2.748286755753635499e-02 1.556487147335147370e+02 5.298245155044647845e+02
-1.190510333898263939e-01 -2.621023212163934302e-01 2.772306472987682430e-02 1.589201448130633025e+02 5.302065649861533529e+02
-1.424358780216112841e-01 -2.361173664288826468e-01 2.775557670980502087e-02 1.552655701854123720e+02 5.286894113543112326e+02
-1.201957676446138712e-01 -2.821437820782690120e-01 2.759506678402673385e-02 1.489907450607490489e+02 5.265095084423231810e+02
-1.510026928881631481e-01 -2.801966831474372865e-01 2.670912178310161714e-02 1.571317860604085865e+02 5.277121405600576054e+02
-1.475415170958854771e-01 -2.093554321337224855e-01 2.577140292801963217e-02 1.452899489978193799e+02 5.313954033892886173e+02
-1.627085418897840363e-01 -3.650659458029757998e-01 2.789627352076412894e-02 1.497491066746910064e+02 5.302780619766266454e+02
-1.398532047211174523e-01 -1.545539873318190205e-01 2.781193447000165908e-02 1.586975350244115361e+02 5.249497789461430557e+02
-1.497452253153412072e-01 -3.313633402311895182e-01 2.814394619694701727e-02 1.539825592370406753e+02 5.217638019949008594e+02
-1.242797272135018061e-01 -1.026032894292468051e-01 2.907438975726629737e-02 1.636997439444201348e+02 5.198920953851386457e+02
-1.529302378238878712e-01 -3.497180412420852758e-01 2.928378051494015533e-02 1.551902081035633216e+02 5.219937517002006189e+02
-1.060990612125909394e-01 -7.062878965908207796e-02 3.076017484625171577e-02 1.573661161939298836e+02 5.134162520195203570e+02
-1.584831957664462609e-01 -2.065800363743333090e-01 2.894740310911680242e-02 1.537805613623084753e+02 5.178534579061803242e+02
-1.701737006539728869e-01 -3.206504826027435917e-01 3.010068529194218773e-02 1.436658886923127909e+02 5.156875712634074489e+02
-8.035555580565256761e-02 -1.517404314656726205e-01 2.963667959043221958e-02 1.571047912419440138e+02 5.171748908991369262e+02
-1.578358754044381917e-01 -3.337309946278376183e-01 2.967995529815768349e-02 1.480928473725705317e+02 5.207202930464666224e+02
-1.330458930312642118e-01 -1.430349794749090075e-01 3.099206731048655822e-02 1.548855591243986680e+02 5.197425075387471907e+02
-1.511245188460930977e-01 -3.373586994339735079e-01 3.044831936126387792e-02 1.522776864443623879e+02 5.197995399792323497e+02
-1.076092854024676415e-01 -1.597728270399871031e-01 3.004113451016065042e-02 1.583528807136461580e+02 5.167084524002826811e+02
-1.301573068152299950e-01 -2.120874329367954392e-01 3.125066833116176696e-02 1.580939064514635106e+02 5.169301036854958511e+02
-1.553517660624759433e-01 -2.725295122727349195e-01 3.050972546679095454e-02 1.553529891744598501e+02 5.187639030805236189e+02
-8.921641427034651683e-02 -2.330667553264501035e-01 3.001554078514115723e-02 1.547982714163494791e+02 5.183155646181313614e+02
-1.373681113795451048e-01 -2.829068573754837113e-01 3.158786575957649861e-02 1.536627869549441243e+02 5.143140147947623291e+02
-8.874031624693291820e-02 -2.548949273478826605e-01 3.156474460319180081e-02 1.555104745769234853e+02 5.129073775666115580e+02
-2.035827833542344645e-01 -3.032463029158934398e-01 3.175987121965487270e-02 1.513865795688639935e+02 5.203975688386851743e+02
-7.018571339849333235e-02 -2.895363072473008947e-01 3.039533278797552224e-02 1.375268858382445387e+02 5.268518111598456244e+02
-1.491371171263870254e-01 -3.098144043460677732e-01 3.086009488012219498e-02 1.542933190625564350e+02 5.175668798352849080e+02
-1.587412954382895758e-01 -2.450026996536145141e-01 3.081162575160393755e-02 1.577188519922301850e+02 5.196224248870134943e+02
-1.596843826039094361e-01 -2.482414151809195502e-01 3.071906992398442532e-02 1.524852464432118211e+02 5.150681272990344723e+02
-1.501059578531120098e-01 -2.602645075535246488e-01 2.826385754821113608e-02 1.226697957897791298e+02 5.346562600548977571e+02
-2.042953811502302153e-01 -2.176851360840848237e-01 2.767079740131511353e-02 9.074505484041162617e+01 5.430012692461962160e+02
-1.063392277513869472e-01 -1.640964469182686347e-01 3.033052121622986999e-02 1.381457225805031044e+02 5.163766428459035751e+02
-2.609080459704976596e-01 -2.654404558187669072e-01 3.075178053863026825e-02 1.545626145525512527e+02 5.156933995523718295e+02
-1.885085516266801486e-01 -2.276423750672063040e-01 3.116955602015826499e-02 1.527109364376005090e+02 5.043703321975861513e+02
-1.625161115200420836e-01 -2.979771461296684132e-01 2.937496886779256133e-02 1.506853756089332990e+02 5.061415187087609979e+02
-1.692165688687523595e-01 -1.838811131219796613e-01 3.067529334394492740e-02 1.561183043511717585e+02 5.106999241808673560e+02
-1.264099105222751263e-01 -2.964558756410273221e-01 3.018584535278255598e-02 1.511120194648343613e+02 5.149496676963966593e+02
-1.680648292396858812e-01 -2.916303582513765646e-01 2.978078991561915190e-02 1.554766478868915556e+02 5.130724488471888662e+02
-1.125281709260081420e-01 -2.841542227295540401e-01 3.097791271809321317e-02 1.549751757771612972e+02 5.128024271103658975e+02
-1.683247269307618643e-01 -2.489056402397802348e-01 3.087282525588405657e-02 1.543782758207041752e+02 5.152298352027489727e+02
-1.174795590981463356e-01 -3.195224784515885430e-01 3.067710617163290146e-02 1.544789396659810450e+02 5.166198016380257059e+02
-1.437903535251942866e-01 -3.738544421583119837e-01 3.116937610184966970e-02 1.540184145366396251e+02 5.135750406148548564e+02
-7.057877734783415957e-02 -2.171947528477476408e-01 3.117757584993872608e-02 1.573457306158991003e+02 5.121070590656113382e+02
-2.142286719337385681e-01 -3.626340039741252075e-01 2.986980194115713971e-02 1.539865787754180246e+02 5.126633901633272217e+02
-1.545911349029404636e-01 -3.832828421408169817e-01 2.976355681930968958e-02 1.471560674765715930e+02 5.098632586930579578e+02
-7.795957889470420121e-02 -2.042054433114927070e-01 2.964875510872783809e-02 1.534588101963020392e+02 5.135500004234602329e+02
-1.734017525054052933e-01 -4.102842545158215115e-01 3.083968711124859124e-02 1.444284974517126443e+02 5.123115698184561779e+02
-1.483174691276632207e-01 -3.553066016043609499e-01 3.014816351211470347e-02 1.477922174134142494e+02 5.156511365115744638e+02
-1.783981295725612926e-01 -2.596514415439874490e-01 2.958265884557333136e-02 1.512582317205634297e+02 5.162898054721459857e+02
-9.579173662056422733e-02 -3.265791760914032449e-01 3.009176385228894135e-02 1.516811161186120387e+02 5.115510599670322449e+02
-1.391589479031385135e-01 -3.282051351237716408e-01 3.057960448348944621e-02 1.521805561850172523e+02 5.115989683422878898e+02
-1.675973148142664848e-01 -2.492156132615851727e-01 2.943704276351136184e-02 1.559756415676761208e+02 5.119170311836091400e+02
-8.591761940678113718e-02 -2.382880419121582993e-01 2.956493646795647565e-02 1.556401425990120231e+02 5.133909939930545079e+02
-9.297569909407082944e-02 -1.848188832806515192e-01 3.033101980946226878e-02 1.590361660098669176e+02 5.125038694306177831e+02
-1.126144933809015009e-01 -3.468121003776885591e-01 3.045192759990776252e-02 1.515991780278270937e+02 5.155090711317903924e+02
-6.043648175788937649e-02 -1.879453243564442599e-01 3.131526357037357766e-02 1.571042256466190850e+02 5.094594200484961561e+02
-1.101871382979421471e-01 -3.280703276913413680e-01 2.974427937208927106e-02 1.516444749486936132e+02 5.091533803748262699e+02
-5.473354823950064146e-02 -1.279008374414342952e-01 3.043749879676376988e-02 1.576957732221824244e+02 5.036353626428077632e+02
-4.736447733660886783e-02 -3.007301714457796815e-01 2.986954983535323668e-02 1.539752843289423367e+02 5.045966448152487374e+02
-8.852276775116008078e-02 -1.723865885104737539e-01 2.915165506011460628e-02 1.652738139388584671e+02 5.087159315708150302e+02
-5.909543796356509643e-02 -2.727636576495459653e-01 2.856785107699600507e-02 1.404997536693091433e+02 5.187354972043872294e+02
-5.711429170473292932e-02 -2.391119532202511666e-01 2.815729121695764378e-02 1.505584164033411412e+02 5.139603799537929945e+02
-5.613250656814945672e-02 -3.070319105720152320e-01 2.781327237379623701e-02 1.307254600276704934e+02 5.175319013745495340e+02
-6.907158962465335950e-02 -2.550069140821999425e-01 2.676263054129014024e-02 1.234390500334449001e+02 5.235130114093793736e+02
-7.644873697646258071e-02 -2.598508435776577530e-01 2.677440139017689402e-02 1.354948909993126165e+02 5.164355948973995964e+02
-4.385610278466921252e-02 -2.902159339796537285e-01 2.829266797197620142e-02 1.507808079844502913e+02 5.024977780116418558e+02
-8.171921274250787404e-02 -1.648725338634499382e-01 2.784073225934690504e-02 1.598511988348647321e+02 5.021979569061540474e+02
-1.273785574594726855e-01 -3.715957874301940578e-01 2.842714676149572101e-02 1.487251158891547220e+02 5.004825641631848043e+02
-4.160111569165447776e-02 -1.667429617408437703e-01 2.854924394684883737e-02 1.572667978832432993e+02 5.038307895018820659e+02
-3.945415483873539880e-02 -3.295609640542016550e-01 2.787108964181180329e-02 1.550228879941149387e+02 5.024340321013131074e+02
-5.310401620177451765e-02 -1.674046957714166450e-01 2.675694959767598718e-02 1.575780969828263665e+02 5.043786164597336210e+02
-8.047099277178039467e-02 -3.170957106170426698e-01 2.706978245710456657e-02 1.528758003411053323e+02 5.067645357467276312e+02
-2.271493927177100844e-02 -1.223684197736318313e-01 2.639900842297355013e-02 1.578141925061866857e+02 5.076080491638551848e+02
-7.080202155714519774e-02 -3.310895693433760778e-01 2.536379189421416464e-02 1.492327567774152328e+02 5.104547324969904594e+02
-5.890484117952172333e-02 -1.383557037556607805e-01 2.593565515640039801e-02 1.567500823241401804e+02 5.077712432541111980e+02
-5.271562931491910464e-02 -2.899029012064054389e-01 2.653749891544173595e-02 1.536606399598013581e+02 5.085879986107158288e+02
5.024584202353783377e-03 -1.613806035916785508e-01 2.624333860139628841e-02 1.590638482779605454e+02 5.012281569418208278e+02
-5.144082006304285387e-02 -2.772430197046858447e-01 2.543996334096221973e-02 1.569862053275523976e+02 5.055086905167793248e+02
-1.645588772770915920e-02 -1.243089119063976317e-01 2.483735341869094254e-02 1.589103552084215494e+02 5.035230855460541193e+02
-2.566042397169741862e-02 -1.809939652685859657e-01 2.507614412431055997e-02 1.548063252036233166e+02 5.021973011249962155e+02
-4.687022030578025245e-02 -1.374974553508470365e-01 2.528102428191315865e-02 1.503971309378864305e+02 5.040401129248588745e+02
-9.330560654162325940e-02 -1.329148038122024700e-01 2.557964596213522374e-02 1.517658503973359814e+02 5.045844553346219072e+02
-5.936038490489351643e-02 -1.374865974427303961e-01 2.462108601152970810e-02 1.500039099586098530e+02 4.982346038779613764e+02
-4.507818207205378791e-02 -3.547012538346959454e-02 2.466501820669463399e-02 1.564092800577134881e+02 5.042609180809423037e+02
3.472643945743999344e-02 -2.678307202523991792e-01 2.454508395127241033e-02 1.497099058341431146e+02 5.028678562626797088e+02
